tabela,nivel,regiao,uf60,nome,item,sexo,medida,valor,pagina,fonte,status,nota
34,uf,Sul,81,Rio Grande do Sul,urbana,mulheres,,1252476,85,amostra 25%,ok,
34,uf,Sul,81,Rio Grande do Sul,urbana,total,,2412279,85,amostra 25%,ok,
34,regiao,Centro-Oeste,,Centro-Oeste,rural,homens,,1026392,85,,ok,
34,regiao,Centro-Oeste,,Centro-Oeste,rural,mulheres,,907362,85,,deduzido,
34,regiao,Centro-Oeste,,Centro-Oeste,rural,total,,1933754,85,,ok,
34,regiao,Centro-Oeste,,Centro-Oeste,total,homens,,1536124,85,,ok,
34,regiao,Centro-Oeste,,Centro-Oeste,total,mulheres,,1413365,85,,ok,
34,regiao,Centro-Oeste,,Centro-Oeste,total,total,,2949489,85,,ok,
34,regiao,Centro-Oeste,,Centro-Oeste,urbana,homens,,509732,85,,uma_ok,
34,regiao,Centro-Oeste,,Centro-Oeste,urbana,mulheres,,506003,85,,uma_ok,
34,regiao,Centro-Oeste,,Centro-Oeste,urbana,total,,1015735,85,,ok,
34,uf,Centro-Oeste,91,Mato Grosso,rural,homens,,295382,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,rural,mulheres,,249929,85,amostra 25%,aritmetica,
34,uf,Centro-Oeste,91,Mato Grosso,rural,total,,545311,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,total,homens,,465382,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,total,mulheres,,426851,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,total,total,,892233,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,urbana,homens,,170000,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,urbana,mulheres,,176922,85,amostra 25%,ok,
34,uf,Centro-Oeste,91,Mato Grosso,urbana,total,,346922,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,rural,homens,,703807,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,rural,mulheres,,633135,85,amostra 25%,deduzido,
34,uf,Centro-Oeste,94,Goiás,rural,total,,1336942,85,amostra 25%,aritmetica,
34,uf,Centro-Oeste,94,Goiás,total,homens,,983456,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,total,mulheres,,934004,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,total,total,,1917460,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,urbana,homens,,279649,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,urbana,mulheres,,300869,85,amostra 25%,ok,
34,uf,Centro-Oeste,94,Goiás,urbana,total,,580518,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,rural,homens,,27203,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,rural,mulheres,,24298,85,amostra 25%,aritmetica,
34,uf,Centro-Oeste,97,Distrito Federal,rural,total,,51501,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,total,homens,,87286,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,total,mulheres,,52510,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,total,total,,139796,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,urbana,homens,,60083,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,urbana,mulheres,,28212,85,amostra 25%,ok,
34,uf,Centro-Oeste,97,Distrito Federal,urbana,total,,88295,85,amostra 25%,aritmetica,
37,brasil,,,Brasil,amarelos,homens,,253687,90,,ok,
37,brasil,,,Brasil,amarelos,mulheres,,229161,90,,ok,
37,brasil,,,Brasil,brancos,homens,,21403444,90,,deduzido,
37,brasil,,,Brasil,brancos,mulheres,,21435195,90,,ok,
37,brasil,,,Brasil,pardos,homens,,10355530,90,,ok,
37,brasil,,,Brasil,pardos,mulheres,,10350901,90,,ok,
37,brasil,,,Brasil,pretos,homens,,3022635,90,,ok,
37,brasil,,,Brasil,pretos,mulheres,,3094213,90,,ok,
37,brasil,,,Brasil,sem declaracao,homens,,24250,90,,ok,
37,brasil,,,Brasil,sem declaracao,mulheres,,22354,90,,ok,
37,brasil,,,Brasil,total,homens,,35059546,90,,aritmetica,
37,brasil,,,Brasil,total,mulheres,,35131824,90,,ok,
37,regiao,Norte,,Norte,amarelos,homens,,3364,90,,ok,
37,regiao,Norte,,Norte,amarelos,mulheres,,2678,90,,ok,
37,regiao,Norte,,Norte,brancos,homens,,292611,90,,ok,
37,regiao,Norte,,Norte,brancos,mulheres,,301597,90,,ok,
37,regiao,Norte,,Norte,pardos,homens,,970125,90,,ok,
37,regiao,Norte,,Norte,pardos,mulheres,,916547,90,,ok,
37,regiao,Norte,,Norte,pretos,homens,,48538,90,,deduzido,
37,regiao,Norte,,Norte,pretos,mulheres,,42923,90,,ok,
37,regiao,Norte,,Norte,sem declaracao,homens,,583,90,,ok,
37,regiao,Norte,,Norte,sem declaracao,mulheres,,476,90,,ok,
37,regiao,Norte,,Norte,total,homens,,1315221,90,,ok,
37,regiao,Norte,,Norte,total,mulheres,,1264221,90,,aritmetica,
37,uf,Norte,0,Rondônia,amarelos,homens,,78,90,universo,uma_ok,
37,uf,Norte,0,Rondônia,amarelos,mulheres,,68,90,universo,ok,
37,uf,Norte,0,Rondônia,brancos,homens,,9278,90,universo,ok,
37,uf,Norte,0,Rondônia,brancos,mulheres,,7681,90,universo,ok,
37,uf,Norte,0,Rondônia,pardos,homens,,27583,90,universo,ok,
37,uf,Norte,0,Rondônia,pardos,mulheres,,21934,90,universo,ok,
37,uf,Norte,0,Rondônia,pretos,homens,,2073,90,universo,ok,
37,uf,Norte,0,Rondônia,pretos,mulheres,,1495,90,universo,ok,
37,uf,Norte,0,Rondônia,sem declaracao,homens,,26,90,universo,ok,
37,uf,Norte,0,Rondônia,sem declaracao,mulheres,,16,90,universo,ok,
37,uf,Norte,0,Rondônia,total,homens,,39038,90,universo,ok,
37,uf,Norte,0,Rondônia,total,mulheres,,31194,90,universo,ok,
37,uf,Norte,1,Acre,amarelos,homens,,59,90,universo,ok,
37,uf,Norte,1,Acre,amarelos,mulheres,,51,90,universo,ok,
37,uf,Norte,1,Acre,brancos,homens,,25325,90,universo,ok,
37,uf,Norte,1,Acre,brancos,mulheres,,23506,90,universo,ok,
37,uf,Norte,1,Acre,pardos,homens,,54394,90,universo,ok,
37,uf,Norte,1,Acre,pardos,mulheres,,47732,90,universo,ok,
37,uf,Norte,1,Acre,pretos,homens,,4421,90,universo,ok,
37,uf,Norte,1,Acre,pretos,mulheres,,3351,90,universo,ok,
37,uf,Norte,1,Acre,sem declaracao,homens,,9,90,universo,uma_ok,
37,uf,Norte,1,Acre,sem declaracao,mulheres,,4,90,universo,ok,
37,uf,Norte,1,Acre,total,homens,,84208,90,universo,ok,
37,uf,Norte,1,Acre,total,mulheres,,74644,90,universo,ok,
37,uf,Norte,2,Amazonas,amarelos,homens,,605,90,universo,ok,
37,uf,Norte,2,Amazonas,amarelos,mulheres,,443,90,universo,ok,
37,uf,Norte,2,Amazonas,brancos,homens,,71629,90,universo,ok,
37,uf,Norte,2,Amazonas,brancos,mulheres,,72107,90,universo,ok,
37,uf,Norte,2,Amazonas,pardos,homens,,286474,90,universo,ok,
37,uf,Norte,2,Amazonas,pardos,mulheres,,267607,90,universo,ok,
37,uf,Norte,2,Amazonas,pretos,homens,,8501,90,universo,ok,
37,uf,Norte,2,Amazonas,pretos,mulheres,,7206,90,universo,ok,
37,uf,Norte,2,Amazonas,sem declaracao,homens,,124,90,universo,ok,
37,uf,Norte,2,Amazonas,sem declaracao,mulheres,,78,90,universo,ok,
37,uf,Norte,2,Amazonas,total,homens,,367333,90,universo,ok,
37,uf,Norte,2,Amazonas,total,mulheres,,347441,90,universo,ok,
37,uf,Norte,3,Roraima,amarelos,homens,,36,90,universo,ok,
37,uf,Norte,3,Roraima,amarelos,mulheres,,28,90,universo,ok,
37,uf,Norte,3,Roraima,brancos,homens,,7208,90,universo,ok,
37,uf,Norte,3,Roraima,brancos,mulheres,,6636,90,universo,ok,
37,uf,Norte,3,Roraima,pardos,homens,,7349,90,universo,ok,
37,uf,Norte,3,Roraima,pardos,mulheres,,6925,90,universo,ok,
37,uf,Norte,3,Roraima,pretos,homens,,423,90,universo,ok,
37,uf,Norte,3,Roraima,pretos,mulheres,,264,90,universo,ok,
37,uf,Norte,3,Roraima,sem declaracao,homens,,2,90,universo,uma_ok,
37,uf,Norte,3,Roraima,sem declaracao,mulheres,,0,90,universo,zero,
37,uf,Norte,3,Roraima,total,homens,,15018,90,universo,ok,
37,uf,Norte,3,Roraima,total,mulheres,,13853,90,universo,aritmetica,
37,uf,Norte,4,Pará,amarelos,homens,,2465,90,universo,aritmetica,
37,uf,Norte,4,Pará,amarelos,mulheres,,2013,90,universo,ok,
37,uf,Norte,4,Pará,brancos,homens,,171693,90,universo,ok,
37,uf,Norte,4,Pará,brancos,mulheres,,183791,90,universo,ok,
37,uf,Norte,4,Pará,pardos,homens,,569442,90,universo,aritmetica,
37,uf,Norte,4,Pará,pardos,mulheres,,549093,90,universo,ok,
37,uf,Norte,4,Pará,pretos,homens,,30608,90,universo,ok,
37,uf,Norte,4,Pará,pretos,mulheres,,28296,90,universo,ok,
37,uf,Norte,4,Pará,sem declaracao,homens,,418,90,universo,ok,
37,uf,Norte,4,Pará,sem declaracao,mulheres,,374,90,universo,ok,
37,uf,Norte,4,Pará,total,homens,,774626,90,universo,ok,
37,uf,Norte,4,Pará,total,mulheres,,763567,90,universo,aritmetica,
37,uf,Norte,6,Amapá,amarelos,homens,,121,90,universo,ok,
37,uf,Norte,6,Amapá,amarelos,mulheres,,75,90,universo,ok,
37,uf,Norte,6,Amapá,brancos,homens,,7478,90,universo,ok,
37,uf,Norte,6,Amapá,brancos,mulheres,,7876,90,universo,ok,
37,uf,Norte,6,Amapá,pardos,homens,,24883,90,universo,ok,
37,uf,Norte,6,Amapá,pardos,mulheres,,23256,90,universo,aritmetica,
37,uf,Norte,6,Amapá,pretos,homens,,2512,90,universo,aritmetica,
37,uf,Norte,6,Amapá,pretos,mulheres,,2311,90,universo,ok,
37,uf,Norte,6,Amapá,sem declaracao,homens,,4,90,universo,uma_ok,
37,uf,Norte,6,Amapá,sem declaracao,mulheres,,4,90,universo,ok,
37,uf,Norte,6,Amapá,total,homens,,34998,90,universo,ok,
37,uf,Norte,6,Amapá,total,mulheres,,33522,90,universo,aritmetica,
37,regiao,Nordeste,,Nordeste,amarelos,homens,,1637,90,,ok,
37,regiao,Nordeste,,Nordeste,amarelos,mulheres,,1644,90,,ok,
37,regiao,Nordeste,,Nordeste,brancos,homens,,3110711,90,,ok,
37,regiao,Nordeste,,Nordeste,brancos,mulheres,,3358324,90,,ok,
37,regiao,Nordeste,,Nordeste,pardos,homens,,3815355,90,,aritmetica,
37,regiao,Nordeste,,Nordeste,pardos,mulheres,,3898330,90,,ok,
37,regiao,Nordeste,,Nordeste,pretos,homens,,638227,90,,ok,
37,regiao,Nordeste,,Nordeste,pretos,mulheres,,657652,90,,aritmetica,
37,regiao,Nordeste,,Nordeste,sem declaracao,homens,,2308,90,,ok,
37,regiao,Nordeste,,Nordeste,sem declaracao,mulheres,,2052,90,,deduzido,
37,regiao,Nordeste,,Nordeste,total,homens,,7568238,90,,aritmetica,
37,regiao,Nordeste,,Nordeste,total,mulheres,,7918002,90,,ok,
37,uf,Nordeste,10,Maranhão,amarelos,homens,,335,90,universo,ok,
37,uf,Nordeste,10,Maranhão,amarelos,mulheres,,308,90,universo,ok,
37,uf,Nordeste,10,Maranhão,brancos,homens,,384354,90,universo,aritmetica,
37,uf,Nordeste,10,Maranhão,brancos,mulheres,,386163,90,universo,ok,
37,uf,Nordeste,10,Maranhão,pardos,homens,,725331,90,universo,ok,
37,uf,Nordeste,10,Maranhão,pardos,mulheres,,698104,90,universo,ok,
37,uf,Nordeste,10,Maranhão,pretos,homens,,146063,90,universo,ok,
37,uf,Nordeste,10,Maranhão,pretos,mulheres,,136119,90,universo,ok,
37,uf,Nordeste,10,Maranhão,sem declaracao,homens,,323,90,universo,ok,
37,uf,Nordeste,10,Maranhão,sem declaracao,mulheres,,271,90,universo,ok,
37,uf,Nordeste,10,Maranhão,total,homens,,1256406,90,universo,ok,
37,uf,Nordeste,10,Maranhão,total,mulheres,,1220965,90,universo,aritmetica,
37,uf,Nordeste,12,Piauí,amarelos,homens,,111,90,universo,ok,
37,uf,Nordeste,12,Piauí,amarelos,mulheres,,107,90,universo,ok,
37,uf,Nordeste,12,Piauí,brancos,homens,,147387,90,universo,ok,
37,uf,Nordeste,12,Piauí,brancos,mulheres,,155381,90,universo,ok,
37,uf,Nordeste,12,Piauí,pardos,homens,,398800,90,universo,ok,
37,uf,Nordeste,12,Piauí,pardos,mulheres,,404567,90,universo,aritmetica,
37,uf,Nordeste,12,Piauí,pretos,homens,,70525,90,universo,ok,
37,uf,Nordeste,12,Piauí,pretos,mulheres,,72109,90,universo,ok,
37,uf,Nordeste,12,Piauí,sem declaracao,homens,,117,90,universo,ok,
37,uf,Nordeste,12,Piauí,sem declaracao,mulheres,,96,90,universo,uma_ok,
37,uf,Nordeste,12,Piauí,total,homens,,616940,90,universo,ok,
37,uf,Nordeste,12,Piauí,total,mulheres,,632260,90,universo,ok,
37,uf,Nordeste,14,Ceará,amarelos,homens,,240,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,amarelos,mulheres,,323,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,brancos,homens,,725479,90,amostra 25%,deduzido,
37,uf,Nordeste,14,Ceará,brancos,mulheres,,780153,90,amostra 25%,aritmetica,
37,uf,Nordeste,14,Ceará,pardos,homens,,742771,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,pardos,mulheres,,768254,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,pretos,homens,,132940,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,pretos,mulheres,,138444,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,sem declaracao,homens,,474,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,sem declaracao,mulheres,,517,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,total,homens,,1601904,90,amostra 25%,ok,
37,uf,Nordeste,14,Ceará,total,mulheres,,1687691,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,amarelos,homens,,159,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,amarelos,mulheres,,168,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,brancos,homens,,223410,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,brancos,mulheres,,243747,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,pardos,homens,,295165,90,amostra 25%,aritmetica,
37,uf,Nordeste,17,Rio Grande do Norte,pardos,mulheres,,304062,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,pretos,homens,,36472,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,pretos,mulheres,,37449,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,sem declaracao,homens,,102,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,sem declaracao,mulheres,,89,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,total,homens,,555308,90,amostra 25%,ok,
37,uf,Nordeste,17,Rio Grande do Norte,total,mulheres,,585515,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,amarelos,homens,,99,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,amarelos,mulheres,,124,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,brancos,homens,,489950,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,brancos,mulheres,,533644,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,pardos,homens,,404492,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,pardos,mulheres,,425493,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,pretos,homens,,65770,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,pretos,mulheres,,71286,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,sem declaracao,homens,,138,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,sem declaracao,mulheres,,149,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,total,homens,,960449,90,amostra 25%,ok,
37,uf,Nordeste,19,Paraíba,total,mulheres,,1030696,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,amarelos,homens,,411,90,amostra 25%,aritmetica,
37,uf,Nordeste,21,Pernambuco,amarelos,mulheres,,366,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,brancos,homens,,921579,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,brancos,mulheres,,1015905,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,pardos,homens,,890556,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,pardos,mulheres,,929094,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,pretos,homens,,153318,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,pretos,mulheres,,167463,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,sem declaracao,homens,,1043,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,sem declaracao,mulheres,,866,90,amostra 25%,aritmetica,
37,uf,Nordeste,21,Pernambuco,total,homens,,1966907,90,amostra 25%,ok,
37,uf,Nordeste,21,Pernambuco,total,mulheres,,2113694,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,amarelos,homens,,282,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,amarelos,mulheres,,248,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,brancos,homens,,218014,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,brancos,mulheres,,242939,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,pardos,homens,,358069,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,pardos,mulheres,,368564,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,pretos,homens,,33114,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,pretos,mulheres,,34754,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,sem declaracao,homens,,111,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,sem declaracao,mulheres,,64,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,total,homens,,609590,90,amostra 25%,ok,
37,uf,Nordeste,25,Alagoas,total,mulheres,,646569,90,amostra 25%,ok,
37,uf,Nordeste,24,Fernando de Noronha,amarelos,homens,,0,90,amostra 25%,zero,
37,uf,Nordeste,24,Fernando de Noronha,amarelos,mulheres,,0,90,amostra 25%,zero,
37,uf,Nordeste,24,Fernando de Noronha,brancos,homens,,538,90,amostra 25%,aritmetica,
37,uf,Nordeste,24,Fernando de Noronha,brancos,mulheres,,392,90,amostra 25%,ok,
37,uf,Nordeste,24,Fernando de Noronha,pardos,homens,,171,90,amostra 25%,ok,
37,uf,Nordeste,24,Fernando de Noronha,pardos,mulheres,,192,90,amostra 25%,ok,
37,uf,Nordeste,24,Fernando de Noronha,pretos,homens,,25,90,amostra 25%,aritmetica,
37,uf,Nordeste,24,Fernando de Noronha,pretos,mulheres,,28,90,amostra 25%,ok,
37,uf,Nordeste,24,Fernando de Noronha,sem declaracao,homens,,0,90,amostra 25%,zero,
37,uf,Nordeste,24,Fernando de Noronha,sem declaracao,mulheres,,0,90,amostra 25%,zero,
37,uf,Nordeste,24,Fernando de Noronha,total,homens,,734,90,amostra 25%,uma_ok,
37,uf,Nordeste,24,Fernando de Noronha,total,mulheres,,612,90,amostra 25%,ok,
37,regiao,Leste,,Leste,amarelos,homens,,6703,90,,ok,
37,regiao,Leste,,Leste,amarelos,mulheres,,5194,90,,ok,
37,regiao,Leste,,Leste,brancos,homens,,6479941,90,,ok,
37,regiao,Leste,,Leste,brancos,mulheres,,6553865,90,,aritmetica,
37,regiao,Leste,,Leste,pardos,homens,,4074996,90,,ok,
37,regiao,Leste,,Leste,pardos,mulheres,,4146265,90,,aritmetica,
37,regiao,Leste,,Leste,pretos,homens,,1610764,90,,ok,
37,regiao,Leste,,Leste,pretos,mulheres,,1677685,90,,aritmetica,
37,regiao,Leste,,Leste,sem declaracao,homens,,7622,90,,ok,
37,regiao,Leste,,Leste,sem declaracao,mulheres,,7726,90,,aritmetica,
37,regiao,Leste,,Leste,total,homens,,12180026,90,,ok,
37,regiao,Leste,,Leste,total,mulheres,,12390735,90,,ok,
37,uf,Leste,30,Sergipe,amarelos,homens,,12,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,amarelos,mulheres,,3,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,brancos,homens,,132422,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,brancos,mulheres,,146998,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,pardos,homens,,191825,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,pardos,mulheres,,203941,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,pretos,homens,,37011,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,pretos,mulheres,,39424,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,sem declaracao,homens,,68,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,sem declaracao,mulheres,,74,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,total,homens,,361338,90,amostra 25%,ok,
37,uf,Leste,30,Sergipe,total,mulheres,,390440,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,amarelos,homens,,417,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,amarelos,mulheres,,370,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,brancos,homens,,832723,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,brancos,mulheres,,889284,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,pardos,homens,,1567923,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,pardos,mulheres,,1635748,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,pretos,homens,,485394,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,pretos,mulheres,,506131,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,sem declaracao,homens,,440,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,sem declaracao,mulheres,,442,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,total,homens,,2886897,90,amostra 25%,ok,
37,uf,Leste,31,Bahia,total,mulheres,,3031975,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,amarelos,homens,,2129,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,amarelos,mulheres,,1815,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,brancos,homens,,2871397,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,brancos,mulheres,,2877228,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,pardos,homens,,1387457,90,amostra 25%,aritmetica,
37,uf,Leste,40,Minas Gerais,pardos,mulheres,,1375841,90,amostra 25%,deduzido,
37,uf,Leste,40,Minas Gerais,pretos,homens,,583741,90,amostra 25%,aritmetica,
37,uf,Leste,40,Minas Gerais,pretos,mulheres,,595632,90,amostra 25%,aritmetica,
37,uf,Leste,40,Minas Gerais,sem declaracao,homens,,1476,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,sem declaracao,mulheres,,1402,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,total,homens,,4846200,90,amostra 25%,ok,
37,uf,Leste,40,Minas Gerais,total,mulheres,,4851918,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,amarelos,homens,,15,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,amarelos,mulheres,,16,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,brancos,homens,,98254,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,brancos,mulheres,,92936,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,pardos,homens,,82090,90,amostra 25%,manual,OCR 32 090 / 92 090
37,uf,Leste,50,Serra dos Aimorés,pardos,mulheres,,73774,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,pretos,homens,,18868,90,amostra 25%,manual,OCR 68 868
37,uf,Leste,50,Serra dos Aimorés,pretos,mulheres,,16688,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,sem declaracao,homens,,62,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,sem declaracao,mulheres,,91,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,total,homens,,199289,90,amostra 25%,ok,
37,uf,Leste,50,Serra dos Aimorés,total,mulheres,,183505,90,amostra 25%,aritmetica,
37,uf,Leste,51,Espírito Santo,amarelos,homens,,89,90,universo,ok,
37,uf,Leste,51,Espírito Santo,amarelos,mulheres,,66,90,universo,ok,
37,uf,Leste,51,Espírito Santo,brancos,homens,,359868,90,universo,ok,
37,uf,Leste,51,Espírito Santo,brancos,mulheres,,352176,90,universo,ok,
37,uf,Leste,51,Espírito Santo,pardos,homens,,165394,90,universo,aritmetica,
37,uf,Leste,51,Espírito Santo,pardos,mulheres,,156775,90,universo,aritmetica,
37,uf,Leste,51,Espírito Santo,pretos,homens,,68814,90,universo,ok,
37,uf,Leste,51,Espírito Santo,pretos,mulheres,,65907,90,universo,aritmetica,
37,uf,Leste,51,Espírito Santo,sem declaracao,homens,,258,90,universo,aritmetica,
37,uf,Leste,51,Espírito Santo,sem declaracao,mulheres,,206,90,universo,ok,
37,uf,Leste,51,Espírito Santo,total,homens,,594423,90,universo,ok,
37,uf,Leste,51,Espírito Santo,total,mulheres,,575130,90,universo,aritmetica,
37,uf,Leste,52,Rio de Janeiro,amarelos,homens,,2450,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,amarelos,mulheres,,2005,90,amostra 25%,aritmetica,
37,uf,Leste,52,Rio de Janeiro,brancos,homens,,1048222,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,brancos,mulheres,,1030696,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,pardos,homens,,394421,90,amostra 25%,aritmetica,
37,uf,Leste,52,Rio de Janeiro,pardos,mulheres,,386444,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,pretos,homens,,252473,90,amostra 25%,aritmetica,
37,uf,Leste,52,Rio de Janeiro,pretos,mulheres,,250475,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,sem declaracao,homens,,314,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,sem declaracao,mulheres,,238,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,total,homens,,1697880,90,amostra 25%,ok,
37,uf,Leste,52,Rio de Janeiro,total,mulheres,,1669858,90,amostra 25%,ok,
37,uf,Leste,54,Guanabara,amarelos,homens,,1591,90,universo,ok,
37,uf,Leste,54,Guanabara,amarelos,mulheres,,919,90,universo,ok,
37,uf,Leste,54,Guanabara,brancos,homens,,1137055,90,universo,ok,
37,uf,Leste,54,Guanabara,brancos,mulheres,,1164547,90,universo,ok,
37,uf,Leste,54,Guanabara,pardos,homens,,285886,90,universo,deduzido,
37,uf,Leste,54,Guanabara,pardos,mulheres,,313742,90,universo,ok,
37,uf,Leste,54,Guanabara,pretos,homens,,164463,90,universo,ok,
37,uf,Leste,54,Guanabara,pretos,mulheres,,203428,90,universo,ok,
