uf60,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,name_bairro_1960,tipo,zona_cod,zona,pagina,fonte
74,7505,Dionísio Cerqueira,03,Guarujá,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7505,Dionísio Cerqueira,05,Palma Sola,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7505,Dionísio Cerqueira,07,Pessegueiro,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7506,Faxinal dos Guedes,01,Faxinal dos Guedes,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7507,Itapiranga,01,Itapiranga,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7507,Itapiranga,03,São João,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7508,Maravilha,01,Maravilha,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7508,Maravilha,03,Ipora,,distrito,,Zona do Ocoto,266,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7509,Mondaí,01,Mondaí,,distrito,750,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7510,Palmitos,01,Palmitos,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7510,Palmitos,03,Caibi,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7511,São Carlos,01,São Carlos,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7511,São Carlos,03,Pinhalzinho,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7511,São Carlos,07,Vila Modêlo,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7512,São José do Cedro,01,São José do Cedro,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7513,São Lourenço do Oeste,01,São Lourenço do Oeste,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7514,São Miguel do Oeste,01,São Miguel do Oeste,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7514,São Miguel do Oeste,03,ànchieta,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7514,São Miguel do Oeste,05,Bandeirante,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7514,São Miguel do Oeste,07,Guaraciaba,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7514,São Miguel do Oeste,09,Paraíso,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7514,São Miguel do Oeste,11,Romelândia,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7515,Xanxerê,01,Xanxerê,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7515,Xanxerê,03,Bom Jesus,,distrito,,Zona do Ocoto,267,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7516,Xaxim,01,Xaxim,,distrito,751,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7520,Araquari,01,Araquari,,distrito,752,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7521,Corupá,01,Corupá,,distrito,752,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7522,Guaramirim,01,Guaramirim,,distrito,752,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7523,Jaraguá do Sul,01,Jaraguá do Sul,,distrito,752,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7524,Joinville,01,Joinville,,distrito,752,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7525,São Francisco do Sul,01,São Francisco do Sul,,distrito,752,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7530,Blumenau,01,Blumenau,,distrito,753,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7531,Brusque,01,Brusque,,distrito,753,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7532,Gaspar,01,Gaspar,,distrito,753,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7533,Ibirama,01,Ibirama,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7534,Ilhota,01,Ilhota,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7535,Indaial,01,Indaial,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7535,Indaial,03,ápiuna,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7536,Itajaí,01,Itajaí,,distrito,753,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7537,Ituporanga,01,Ituporanga,,distrito,753,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7537,Ituporanga,03,Atalanta,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7537,Ituporanga,05,Imbuia,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7537,Ituporanga,07,Perimbó,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7537,Ituporanga,09,Rio dos Bugres,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7538,Luiz Alves,01,Luiz Alves,,distrito,753,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7539,Penha,01,Penha,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7540,Pomerode,01,Pomerode,,distrito,754,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7541,Pouso Redondo,01,Pouso Redondo,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7542,Presidente Getúlio,01,Presidente Getúlio,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7542,Presidente Getúlio,07,Witmarsum,,distrito,,Zona da Bacia do Itajaí,258,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7543,Rio do Oeste,01,Rio do Oeste,,distrito,754,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7544,Rio do Sul,01,Rio do Sul,,distrito,754,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
74,7545,Rodeio,01,Rodeio,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7546,Taió,01,Taió,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7546,Taió,05,Ribeirão Grande,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7546,Taió,07,Rio do Campo,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7547,Timbó,01,Timbó,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7547,Timbó,03,Arrozeire,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7548,Trombudo Central,01,Trombudo Central,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7548,Trombudo Central,05,Trombudo Alto,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7549,Vidal Ramos,01,Vidal Ramos,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
74,7549,Vidal Ramos,03,Itaquá Pesa Nao At Ave,,distrito,,Zona da Bacia do Itajaí,259,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8100,Cerro Largo,01,Cerro Largo,,distrito,810,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8100,Cerro Largo,03,Pórto Xavier,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8100,Cerro Largo,05,Roque Gonzales,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8100,Cerro Largo,07,São Paulo das M168Õ0B,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8101,Itaqui,01,Itaqui,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8101,Itaqui,03,Massamboro,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8102,Jaguari,01,Jaguari,,distrito,810,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8102,Jaguari,03,Ijucapiramao,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8102,Jaguari,05,Nova Esperança,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8102,Jaguari,07,Taquarichim,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,01,Santiago,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,03,Buriti,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,05,Florida,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,07,Chinpeta,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,09,Coimbra,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,15,Tinhacora,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,17,São Miguel das Missões,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,19,Vitoria,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8103,Santiago,23,Eugenio de Castro,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8104,Santo Ângelo,01,Santo Ângelo,,distrito,810,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8105,São Borja,01,São Borja,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8106,São Francisco de Assis,01,São Francisco de Assis,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8106,São Francisco de Assis,05,Mjanuel Viana SGBD,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8106,São Francisco de Assis,07,Toroqua,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,01,São Luiz Gonzaga,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,03,Bossofoca,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,07,Pirapo,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,09,Rolador,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,11,São Lourenço das Missões,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,13,São Nicolau,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8107,São Luiz Gonzaga,15,Dezesseis de Novembro,,distrito,810,Zona das MÍSSOSS,274,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8108,Guarani das Missões,01,Guarani das Missões,,distrito,810,Zona das MÍSSOSS,273,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8110,Caçapava do Sul,01,Caçapava do Sul,,distrito,811,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8110,Caçapava do Sul,03,Santana do Boa Vista,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8111,Canguçu,01,Canguçu,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8112,Encruzilhada do Sul,01,Encruzilhada do Sul,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8112,Encruzilhada do Sul,03,âmarel Ferrador,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8112,Encruzilhada do Sul,05,Dom Feliciano,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8113,Erval,01,Erval,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8114,Lavras do Sul,01,Lavras do Sul,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8114,Lavras do Sul,03,Ibaré,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8115,Pinheiro Machado,01,Pinheiro Machado,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8115,Pinheiro Machado,03,Pedras Altas,,distrito,811,Zona da Serra do Sudeste,275,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8116,Piratini,01,Piratini,,distrito,811,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8130,Bom Jesus,01,Bom Jesus,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8130,Bom Jesus,03,Ausentes,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8130,Bom Jesus,07,Silvoira,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8131,Lagoa Vermelha,01,Lagoa Vermelha,,distrito,813,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8131,Lagoa Vermelha,03,Andre da Rocha,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8131,Lagoa Vermelha,05,Barracoo,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8131,Lagoa Vermelha,07,Caseiros,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8131,Lagoa Vermelha,11,Ibiraiaras,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8132,Machadinho,01,Machadinho,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8132,Machadinho,03,Bela Vista,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8132,Machadinho,05,Caciqodoble,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8132,Machadinho,07,Paim Filho,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8132,Machadinho,09,São Dubu Rei,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8133,Sananduva,01,Sananduva,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8133,Sananduva,03,IUIAÇA secanssccraccad ane,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8133,Sananduva,07,Vatorão,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8134,São Francisco de Paula,01,São Francisco de Paula,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8134,São Francisco de Paula,07,Chapada,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8134,São Francisco de Paula,09,Rletra,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8134,São Francisco de Paula,11,Jrquítana,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8134,São Francisco de Paula,15,Osvaldo Kroeff “escorra,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8134,São Francisco de Paula,17,Rincão dos Krooff,,distrito,813,Zona dos Campos de Cima da Serra,281,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8135,São José do Ouro,01,São José do Ouro,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8135,São José do Ouro,03,Gustavo Barthier,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8135,São José do Ouro,07,Faorrapos,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8135,São José do Ouro,09,Santo Expedito,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,01,Vacaria,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,03,Coxilha Grande,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,07,Estsiro,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,09,Ipe,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,15,Pinhal da Serro,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,17,São Manoel snsserssaea near,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,19,São PAULO le aavaca ca Caber,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,21,Sortgão,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8136,Vacaria,23,Muitos Capobs,,distrito,813,Zona dos Campos de Cima da Serra,282,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8200,Antônio Prado,01,Antônio Prado,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8201,Bento Gonçalves,01,Bento Gonçalves,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8201,Bento Gonçalves,03,Monte Belo,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8201,Bento Gonçalves,07,Santa Teresa,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8201,Bento Gonçalves,09,Faria Lemos,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8202,Carlos Barbosa,01,Carlos Barbosa,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8202,Carlos Barbosa,03,Arco Verde,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,01,Casca,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,03,Sbyrnbolásto,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,05,São Domingos do Sul,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,07,Frzendo SOUZA,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,09,Forauata,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,11,Griodolas,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,15,São Mardóos,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,19,Oliva,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8203,Casca,27,Epy- Sao,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8204,Caxias do Sul,01,Caxias do Sul,,distrito,820,,,regra do Código: o distrito 01 é a sede e tem o nome do município (linha não lida pelo OCR)
81,8205,Farroupilha,01,Farroupilha,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8205,Farroupilha,03,Let,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8205,Farroupilha,05,Janssn,,distrito,821,Zona da Encosta Superior do Nordeste,289,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
81,8206,Flores da Cunha,01,Flores da Cunha,,distrito,821,Zona da Encosta Superior do Nordeste,290,OCR (Tesseract por) do Código de Municípios e Distritos de 1960; código do município conferido pela DTB ()
