uf60,nome_uf,zona_cod,zona,code_muni_1960,name_muni_1960,code_district_1960,name_district_1960,duvida,pagina
51,Guanabara,546,ZONA DA TIJUCA,5466,TIJUCA,42,Morro dos Trapicheiros,False,191
51,Guanabara,546,ZONA DA TIJUCA,5466,TIJUCA,43,Morro da Formiga,False,191
51,Guanabara,546,ZONA DA TIJUCA,5466,TIJUCA,44,Morro dos Afonsos,False,191
51,Guanabara,546,ZONA DA TIJUCA,5466,TIJUCA,45,Morro da Casa Branca,False,191
51,Guanabara,546,ZONA DA TIJUCA,5466,TIJUCA,46,Morro do Borel,False,191
51,Guanabara,546,ZONA DA TIJUCA,5467,VILA ISABEL,20,Circunscrição,False,191
51,Guanabara,546,ZONA DA TIJUCA,5467,VILA ISABEL,41,Morro Jardim,False,191
51,Guanabara,546,ZONA DA TIJUCA,5467,VILA ISABEL,42,Morro do Macaco,False,191
51,Guanabara,546,ZONA DA TIJUCA,5467,VILA ISABEL,43,Morro Pau da Bandeira,False,191
51,Guanabara,547548,ZONA DO MÉIER,5471,ABOLIÇÃO,33,Circunscrição [191.21],False,191
51,Guanabara,547548,ZONA DO MÉIER,5471,ABOLIÇÃO,24,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5472,CACHAMBI,21,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5472,CACHAMBI,23,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5473,DEL CASTILHO,21,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5473,DEL CASTILHO,23,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5473,DEL CASTILHO,26,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5474,ENCANTADO,22,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5474,ENCANTADO,23,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5474,ENCANTADO,24,Circunscrição,False,191
51,Guanabara,547548,ZONA DO MÉIER,5474,ENCANTADO,41,Serra do Pad[i?]lha [191.34],False,191
51,Guanabara,547548,ZONA DO MÉIER,5475,ENGENHO DA RAINHA,24,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5475,ENGENHO DA RAINHA,26,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5475,ENGENHO DA RAINHA,41,Morro do Urubu,False,192
51,Guanabara,547548,ZONA DO MÉIER,5476,ENGENHO DE DENTRO,22,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5476,ENGENHO DE DENTRO,23,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,21,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,22,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,23,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,41,Morro de São João,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,42,Morro da Matriz,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,43,Morro do Quieto,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,44,Céu Azul,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,45,Morro do Encontro,False,192
51,Guanabara,547548,ZONA DO MÉIER,5477,ENGENHO NÔVO,46,Morro da Bacia,False,192
51,Guanabara,547548,ZONA DO MÉIER,5478,INHAÚMA,23,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5478,INHAÚMA,26,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5478,INHAÚMA,41,Morro Engenho da Rainha,False,192
51,Guanabara,547548,ZONA DO MÉIER,5479,JACARÈZINHO [192.21],21,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5479,JACARÈZINHO [192.21],41,Morro do Jacarèzinho [192.23],False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,22,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,41,Morro Barro Vermelho,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,42,Morro Dona Francisca,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,43,Morro Araújo Leitão,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,44,Morro Cachoeirinha,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,45,Morro Cachoeira Grande,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,46,Morro do Gambá,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,47,Morro Bairro Santa Terezinha,False,192
51,Guanabara,547548,ZONA DO MÉIER,5481,LINS DE VASCONCELOS,48,Morro dos Pretos Forros,False,192
51,Guanabara,547548,ZONA DO MÉIER,5482,MÉIER,22,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5482,MÉIER,23,Circunscrição,False,192
51,Guanabara,547548,ZONA DO MÉIER,5483,PIEDADE,23,Circunscrição,False,193
51,Guanabara,547548,ZONA DO MÉIER,5483,PIEDADE,24,Circunscrição,False,193
51,Guanabara,547548,ZONA DO MÉIER,5484,RIACHUELO,21,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5511,BENTO RIBEIRO,28,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5511,BENTO RIBEIRO,31,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5511,BENTO RIBEIRO,41,Muquiço,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5512,CASCADURA,24,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5512,CASCADURA,28,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5512,CASCADURA,30,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5513,CAVALCANTE,24,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5513,CAVALCANTE,28,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5514,GUADALUPE,29,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5515,MADUREIRA,28,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5515,MADUREIRA,30,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5515,MADUREIRA,41,Morro de São José,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5515,MADUREIRA,42,Campo da Light,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5515,MADUREIRA,43,Morro do Sossêgo,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5515,MADUREIRA,44,Fios de Alta Tensão,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5516,MARECHAL HERMES,29,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5516,MARECHAL HERMES,31,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5517,OSVALDO CRUZ,28,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5517,OSVALDO CRUZ,30,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5517,OSVALDO CRUZ,41,Vila Nova,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5518,QUINTINO BOCAIÚVA,24,Circunscrição,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5518,QUINTINO BOCAIÚVA,41,Morro do Buriti,False,193
51,Guanabara,551552,ZONA DE MADUREIRA,5519,ROCHA MIRANDA,28,Circunscrição,False,194
51,Guanabara,551552,ZONA DE MADUREIRA,5519,ROCHA MIRANDA,41,Vila Santa,False,194
51,Guanabara,551552,ZONA DE MADUREIRA,5519,ROCHA MIRANDA,42,Morro do Faz Quem Quer,False,194
51,Guanabara,553,ZONA DE JACAREPAGUÁ,5531,FREGUESIA,30,Circunscrição,False,194
51,Guanabara,553,ZONA DE JACAREPAGUÁ,5532,PRAÇA SÊCA,30,Circunscrição,False,194
51,Guanabara,553,ZONA DE JACAREPAGUÁ,5533,TAQUARA,30,Circunscrição,False,194
51,Guanabara,553,ZONA DE JACAREPAGUÁ,5534,VALQUEIRE,30,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5541,BANGU,31,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5541,BANGU,41,Ubatã,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5541,BANGU,42,Coréia,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5542,CAMPO GRANDE,32,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5543,COSMOS,32,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5543,COSMOS,41,Cosmos,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5544,MAGALHÃES BASTOS,29,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5544,MAGALHÃES BASTOS,30,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5544,MAGALHÃES BASTOS,31,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5544,MAGALHÃES BASTOS,41,Curral das Éguas,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5544,MAGALHÃES BASTOS,42,Formigueiro,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5545,PADRE MIGUEL,31,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5546,REALENGO,30,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5546,REALENGO,31,Circunscrição,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5546,REALENGO,41,Vintém,False,194
51,Guanabara,554,ZONA DE CAMPO GRANDE,5547,SANTA CRUZ,34,Circunscrição,False,195
51,Guanabara,554,ZONA DE CAMPO GRANDE,5548,SANTÍSSIMO,31,Circunscrição,False,195
51,Guanabara,554,ZONA DE CAMPO GRANDE,5548,SANTÍSSIMO,32,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5551,COELHO NETO,27,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5551,COELHO NETO,28,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5551,COELHO NETO,29,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5551,COELHO NETO,41,Morro da União,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5552,IRAJÁ,27,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5552,IRAJÁ,28,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5553,VICENTE DE CARVALHO,26,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5553,VICENTE DE CARVALHO,28,Circunscrição,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5553,VICENTE DE CARVALHO,41,Morro do Juramento,False,195
51,Guanabara,555,ZONA DE IRAJÁ,5554,VILA DA PENHA,27,Circunscrição,False,195
51,Guanabara,556,ZONA DE ANCHIETA,5561,ANCHIETA,29,Circunscrição,False,195
51,Guanabara,556,ZONA DE ANCHIETA,5562,BARROS FILHO,29,Circunscrição,False,195
51,Guanabara,556,ZONA DE ANCHIETA,5562,BARROS FILHO,41,Fazenda Honório Gurgel,False,195
51,Guanabara,556,ZONA DE ANCHIETA,5563,PAVUNA,27,Circunscrição,False,195
51,Guanabara,556,ZONA DE ANCHIETA,5563,PAVUNA,29,Circunscrição,False,195
51,Guanabara,556,ZONA DE ANCHIETA,5564,RICARDO DE ALBUQUERQUE,29,Circunscrição,False,195
51,Guanabara,557,ZONA DE ILHAS,5571,ILHA DO GOVERNADOR,35,Circunscrição,False,196
51,Guanabara,557,ZONA DE ILHAS,5571,ILHA DO GOVERNADOR,41,Morro Boogie - Woogie,False,196
51,Guanabara,557,ZONA DE ILHAS,5571,ILHA DO GOVERNADOR,42,Morro do Guarabira,False,196
51,Guanabara,557,ZONA DE ILHAS,5571,ILHA DO GOVERNADOR,43,Morro do Dendê,False,196
51,Guanabara,557,ZONA DE ILHAS,5571,ILHA DO GOVERNADOR,44,Morro do Tauá,False,196
51,Guanabara,557,ZONA DE ILHAS,5571,ILHA DO GOVERNADOR,45,Ilha do Governador,False,196
51,Guanabara,557,ZONA DE ILHAS,5572,ILHA DE PAQUETÁ,35,Circunscrição,False,196
51,Guanabara,557,ZONA DE ILHAS,5573,ILHAS E NAVIOS DE GUERRA,1,Navios de Guerra,False,196
51,Guanabara,557,ZONA DE ILHAS,5573,ILHAS E NAVIOS DE GUERRA,35,Ilhas (exclusive Governador e Paquetá),False,196
51,Guanabara,558,ZONA RURAL,5581,ZONA RURAL,30,Circunscrição,False,196
51,Guanabara,558,ZONA RURAL,5581,ZONA RURAL,31,Circunscrição,False,196
51,Guanabara,558,ZONA RURAL,5581,ZONA RURAL,32,Circunscrição,False,196
51,Guanabara,558,ZONA RURAL,5581,ZONA RURAL,33,Circunscrição,False,196
51,Guanabara,558,ZONA RURAL,5581,ZONA RURAL,34,Circunscrição,False,196
51,Guanabara,559,POPULAÇÃO EM TRÂNSITO,5591,População em trânsito [196.21],61,Navios,False,196
51,Guanabara,559,POPULAÇÃO EM TRÂNSITO,5591,População em trânsito [196.21],62,Trens,False,196
51,São Paulo,600,Zona do Litoral de São Sebastião,6000,CARAGUATATUBA,1,Caraguatatuba,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6001,ILHABELA,1,Ilhabela,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6001,ILHABELA,3,Cambaquara,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6001,ILHABELA,5,Paranabi,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6002,SÃO SEBASTIÃO,1,São Sebastião,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6002,SÃO SEBASTIÃO,3,Maresias,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6003,UBATUBA,1,Ubatuba,False,197
51,São Paulo,600,Zona do Litoral de São Sebastião,6003,UBATUBA,3,Picinguaba,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6010,APARECIDA,1,Aparecida,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6011,AREIAS,1,Areias,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6012,ARUJÁ,1,Arujá,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6013,BANANAL,1,Bananal,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6013,BANANAL,3,Arapeí,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6014,CAÇAPAVA,1,Caçapava,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6015,CACHOEIRA PAULISTA,1,Cachoeira Paulista,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6016,CRUZEIRO,1,Cruzeiro,False,197
51,São Paulo,601603,Zona do Médio Paraíba,6017,GUARAREMA,1,Guararema,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6018,GUARATINGUETÁ,1,Guaratinguetá,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6019,IGARATÁ,1,Igaratá,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6020,JACAREÍ,1,Jacareí,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6021,LAVRINHAS,1,Lavrinhas,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6021,LAVRINHAS,3,Pinheiros,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6022,LORENA,1,Lorena,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6023,MONTEIRO LOBATO,1,Monteiro Lobato,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6024,PINDAMONHANGABA,1,Pindamonhangaba,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6024,PINDAMONHANGABA,3,Moreira César,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6025,PIQUÊTE,1,Piquête,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6026,QUELUZ,1,Queluz,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6027,ROSEIRA,1,Roseira,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6028,SANTA ISABEL,1,Santa Isabel,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6029,SÃO JOSÉ DO BARREIRO,1,São José do Barreiro,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6030,SÃO JOSÉ DOS CAMPOS,1,São José dos Campos,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6030,SÃO JOSÉ DOS CAMPOS,3,Eugênio de Melo,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6030,SÃO JOSÉ DOS CAMPOS,5,São Francisco Xavier,False,198
51,São Paulo,601603,Zona do Médio Paraíba,6031,SILVEIRAS,1,Silveiras,False,199
51,São Paulo,601603,Zona do Médio Paraíba,6032,TAUBATÉ,1,Taubaté,False,199
51,São Paulo,601603,Zona do Médio Paraíba,6032,TAUBATÉ,3,Quiririm,False,199
51,São Paulo,601603,Zona do Médio Paraíba,6033,TREMEMBÉ,1,Tremembé,False,199
51,São Paulo,604,Zona do Alto Paraíba,6040,CUNHA,1,Cunha,False,199
51,São Paulo,604,Zona do Alto Paraíba,6040,CUNHA,3,Campos de Cunha,False,199
51,São Paulo,604,Zona do Alto Paraíba,6041,JAMBEIRO,1,Jambeiro,False,199
51,São Paulo,604,Zona do Alto Paraíba,6042,LAGOINHA,1,Lagoinha,False,199
51,São Paulo,604,Zona do Alto Paraíba,6043,NATIVIDADE DA SERRA,1,Natividade da Serra,False,199
51,São Paulo,604,Zona do Alto Paraíba,6043,NATIVIDADE DA SERRA,3,Bairro Alto,False,199
51,São Paulo,604,Zona do Alto Paraíba,6044,PARAIBUNA,1,Paraibuna,False,199
51,São Paulo,604,Zona do Alto Paraíba,6045,REDENÇÃO DA SERRA,1,Redenção da Serra,False,199
51,São Paulo,604,Zona do Alto Paraíba,6046,SANTA BRANCA,1,Santa Branca,False,199
51,São Paulo,604,Zona do Alto Paraíba,6047,SÃO LUÍS DO PARAITINGA,1,São Luís do Paraitinga,False,199
51,São Paulo,604,Zona do Alto Paraíba,6047,SÃO LUÍS DO PARAITINGA,3,Catuçaba,False,199
51,São Paulo,605,Zona da Mantiqueira,6050,CAMPOS DO JORDÃO,1,Campos do Jordão,False,199
51,São Paulo,605,Zona da Mantiqueira,6051,SÃO BENTO DO SAPUCAÍ,1,São Bento do Sapucaí,False,199
51,São Paulo,605,Zona da Mantiqueira,6052,SANTO ANTONIO DO PINHAL,1,Santo Antônio do Pinhal,False,200
51,São Paulo,609,Zona do Litoral de Santos,6090,CUBATÃO,1,Cubatão,False,200
51,São Paulo,609,Zona do Litoral de Santos,6091,GUARUJÁ,1,Guarujá,False,200
51,São Paulo,609,Zona do Litoral de Santos,6091,GUARUJÁ,3,Vicente de Carvalho,False,200
51,São Paulo,609,Zona do Litoral de Santos,6092,ITANHAÉM,1,Itanhaém,False,200
51,São Paulo,609,Zona do Litoral de Santos,6093,MONGAGUÁ,1,Mongaguá,False,200
51,São Paulo,609,Zona do Litoral de Santos,6094,PERUÍBE,1,Peruíbe,False,200
51,São Paulo,609,Zona do Litoral de Santos,6095,SANTOS,1,Santos,False,200
51,São Paulo,609,Zona do Litoral de Santos,6095,SANTOS,3,Bertioga,False,200
51,São Paulo,609,Zona do Litoral de Santos,6096,SÃO VICENTE,1,São Vicente,False,200
51,São Paulo,609,Zona do Litoral de Santos,6096,SÃO VICENTE,3,Solemar,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6100,CANANÉIA,1,Cananéia,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6100,CANANÉIA,3,Ariri,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6101,ELDORADO,1,Eldorado,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6101,ELDORADO,5,Braço,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6101,ELDORADO,3,Itapeúna,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6102,IGUAPE,1,Iguape,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6103,ITARIRI,1,Itariri,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6103,ITARIRI,3,Ana Dias,False,200
51,São Paulo,610611,Zona da Baixada do Ribeira,6104,JACUPIRANGA,1,Jacupiranga,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6104,JACUPIRANGA,3,Cajati,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6105,JUQUIÁ,1,Juquiá,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6106,MIRACATU,1,Miracatu,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6106,MIRACATU,3,Pedro Barros,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6107,PARIQUERA-AÇU,1,Pariquera-Açu,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6108,PEDRO DE TOLEDO,1,Pedro de Toledo,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6109,REGISTRO,1,Registro,False,201
51,São Paulo,610611,Zona da Baixada do Ribeira,6110,SETE BARRAS,1,Sete Barras,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6120,ÁGUAS DA PRATA,1,Águas da Prata,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6120,ÁGUAS DA PRATA,3,São Roque da Fartura,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6121,CACONDE,1,Caconde,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6121,CACONDE,3,Barrânia,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6122,DIVINOLÂNDIA,1,Divinolândia,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6123,MOCOCA,1,Mococa,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6123,MOCOCA,3,Igaraí,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6123,MOCOCA,5,São Benedito das Areias,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6124,PINHAL,1,Pinhal,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6125,SANTO ANTÔNIO DO JARDIM,1,Santo Antônio do Jardim,False,201
51,São Paulo,612613,Zona de São José do Rio Pardo,6126,SÃO JOÃO DA BOA VISTA,1,São João da Boa Vista,False,202
51,São Paulo,612613,Zona de São José do Rio Pardo,6127,SÃO JOSÉ DO RIO PARDO,1,São José do Rio Pardo,False,202
51,São Paulo,612613,Zona de São José do Rio Pardo,6128,SÃO SEBASTIÃO DA GRAMA,1,São Sebastião da Grama,False,202
51,São Paulo,612613,Zona de São José do Rio Pardo,6129,TAPIRATIBA,1,Tapiratiba,False,202
51,São Paulo,612613,Zona de São José do Rio Pardo,6130,VARGEM GRANDE DO SUL,1,Vargem Grande do Sul,False,202
51,São Paulo,614615,Zona de Bragança,6140,ÁGUAS DE LINDÓIA,1,Águas de Lindóia,False,202
51,São Paulo,614615,Zona de Bragança,6140,ÁGUAS DE LINDÓIA,3,Lindóia,False,202
51,São Paulo,614615,Zona de Bragança,6141,AMPARO,1,Amparo,False,202
51,São Paulo,614615,Zona de Bragança,6141,AMPARO,3,Arcadas,False,202
51,São Paulo,614615,Zona de Bragança,6142,ATIBAIA,1,Atibaia,False,202
51,São Paulo,614615,Zona de Bragança,6143,BOM JESUS DOS PERDÕES,1,Bom Jesus dos Perdões,False,202
51,São Paulo,614615,Zona de Bragança,6144,BRAGANÇA PAULISTA,1,Bragança Paulista,False,202
51,São Paulo,614615,Zona de Bragança,6144,BRAGANÇA PAULISTA,3,Pedra Bela,False,202
51,São Paulo,614615,Zona de Bragança,6144,BRAGANÇA PAULISTA,5,Pinhalzinho,False,202
51,São Paulo,614615,Zona de Bragança,6144,BRAGANÇA PAULISTA,7,Tuiuti,False,202
51,São Paulo,614615,Zona de Bragança,6144,BRAGANÇA PAULISTA,9,Vargem,False,202
51,São Paulo,614615,Zona de Bragança,6145,ITAPIRA,1,Itapira,False,202
51,São Paulo,614615,Zona de Bragança,6145,ITAPIRA,3,Barão de Ataliba Nogueira,False,202
51,São Paulo,614615,Zona de Bragança,6145,ITAPIRA,5,Eleutério,False,202
51,São Paulo,614615,Zona de Bragança,6146,ITATIBA,1,Itatiba,False,202
51,São Paulo,614615,Zona de Bragança,6146,ITATIBA,3,Morungaba,False,202
51,São Paulo,614615,Zona de Bragança,6147,JARINU,1,Jarinu,False,203
51,São Paulo,614615,Zona de Bragança,6148,JOANÓPOLIS,1,Joanópolis,False,203
51,São Paulo,614615,Zona de Bragança,6149,MONTE ALEGRE DO SUL,1,Monte Alegre do Sul,False,203
51,São Paulo,614615,Zona de Bragança,6150,NAZARÉ PAULISTA,1,Nazaré Paulista,False,203
51,São Paulo,614615,Zona de Bragança,6151,PEDREIRA,1,Pedreira,False,203
51,São Paulo,614615,Zona de Bragança,6152,PIRACAIA,1,Piracaia,False,203
51,São Paulo,614615,Zona de Bragança,6152,PIRACAIA,3,Batatuba,False,203
51,São Paulo,614615,Zona de Bragança,6153,SERRA NEGRA,1,Serra Negra,False,203
51,São Paulo,614615,Zona de Bragança,6154,SOCORRO,1,Socorro,False,203
51,São Paulo,620624,Zona de São Paulo,6200,ARAÇOIABA DA SERRA,1,Araçoiaba da Serra,False,203
51,São Paulo,620624,Zona de São Paulo,6200,ARAÇOIABA DA SERRA,3,Bacaetaba,False,203
51,São Paulo,620624,Zona de São Paulo,6200,ARAÇOIABA DA SERRA,5,Capela do Alto,False,203
51,São Paulo,620624,Zona de São Paulo,6201,BARUERI,1,Barueri,False,203
51,São Paulo,620624,Zona de São Paulo,6201,BARUERI,3,Aldeia,False,203
51,São Paulo,620624,Zona de São Paulo,6201,BARUERI,5,Carapicuíba,False,203
51,São Paulo,620624,Zona de São Paulo,6202,BOITUVA,1,Boituva,False,203
51,São Paulo,620624,Zona de São Paulo,6202,BOITUVA,3,Iperó,False,203
51,São Paulo,620624,Zona de São Paulo,6203,CABREÚVA,1,Cabreúva,False,203
51,São Paulo,620624,Zona de São Paulo,6204,CAIEIRAS,1,Caieiras,False,203
51,São Paulo,620624,Zona de São Paulo,6205,CAJAMAR,1,Cajamar,False,204
51,São Paulo,620624,Zona de São Paulo,6206,CAMPINAS,1,Campinas,False,204
51,São Paulo,620624,Zona de São Paulo,6206,CAMPINAS,3,Barão de Geraldo,False,204
51,São Paulo,620624,Zona de São Paulo,6206,CAMPINAS,5,Joaquim Egídio,False,204
51,São Paulo,620624,Zona de São Paulo,6206,CAMPINAS,7,Paulínia,False,204
51,São Paulo,620624,Zona de São Paulo,6206,CAMPINAS,9,Sousas,False,204
51,São Paulo,620624,Zona de São Paulo,6207,COTIA,1,Cotia,False,204
51,São Paulo,620624,Zona de São Paulo,6207,COTIA,3,Caucaia do Alto,False,204
51,São Paulo,620624,Zona de São Paulo,6207,COTIA,5,Jandira,False,204
51,São Paulo,620624,Zona de São Paulo,6208,DIADEMA,1,Diadema,False,204
51,São Paulo,620624,Zona de São Paulo,6209,ELIAS FAUSTO,1,Elias Fausto,False,204
51,São Paulo,620624,Zona de São Paulo,6209,ELIAS FAUSTO,3,Cardeal,False,204
51,São Paulo,620624,Zona de São Paulo,6210,FERRAZ DE VASCONCELOS,1,Ferraz de Vasconcelos,False,204
